condition,zeta,t,likelihood_before_step,likelihood_after_step,likelihood_increased,ADE_before_step,ADE_after_step,ADE_increased,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,finite
jump_medium,0.001,1,3.7422289848327637,3.8037538528442383,True,0.24499544501304626,0.24513350427150726,True,17.82162857055664,32.201881408691406,0.002485024044290185,0.00929796788841486,True
jump_medium,0.001,0,3.540752649307251,3.4088940620422363,False,0.24513350427150726,0.2462511658668518,True,16.64990234375,32.76736068725586,0.0023308878298848867,0.008738139644265175,True
combined_medium,1e-05,5,3.2333595752716064,3.7682747840881348,True,0.20990969240665436,0.21279498934745789,True,21.764774322509766,32.29379653930664,3.6312634620117024e-05,0.00011992197687504813,True
combined_medium,1e-05,4,3.5675952434539795,4.034360408782959,True,0.21279498934745789,0.21319754421710968,True,21.743026733398438,31.443384170532227,3.655549153336324e-05,0.0001252312504220754,True
combined_medium,1e-05,3,3.852160692214966,4.184325218200684,True,0.21319754421710968,0.21337971091270447,True,22.159788131713867,30.82958221435547,3.753280907403678e-05,0.0001272563822567463,True
combined_medium,1e-05,2,4.014267921447754,4.308457851409912,True,0.21337971091270447,0.21370545029640198,True,22.373014450073242,31.520763397216797,3.815982199739665e-05,0.00013556388148572296,True
combined_medium,1e-05,1,4.154240131378174,4.3141326904296875,True,0.21370545029640198,0.2140619307756424,True,22.646446228027344,32.0469856262207,3.879678843077272e-05,0.0001325814228039235,True
combined_medium,1e-05,0,4.18506383895874,4.2245869636535645,True,0.2140619307756424,0.21399499475955963,False,22.829374313354492,32.380252838134766,3.9227517845574766e-05,0.00013971600856166333,True
combined_medium,3e-05,5,3.2333595752716064,3.759284019470215,True,0.20990969240665436,0.21276813745498657,True,21.764774322509766,32.29379653930664,0.00010893790749832988,0.00035976595245301723,True
combined_medium,3e-05,4,3.5585477352142334,4.016798496246338,True,0.21276813745498657,0.21313859522342682,True,21.715686798095703,31.416074752807617,0.00010952899174299091,0.0003757690719794482,True
combined_medium,3e-05,3,3.834383249282837,4.157809257507324,True,0.21313859522342682,0.21328765153884888,True,22.114200592041016,30.82038116455078,0.00011237124999752268,0.0003815962409134954,True
combined_medium,3e-05,2,3.9874513149261475,4.272831916809082,True,0.21328765153884888,0.21357892453670502,True,22.306745529174805,31.5148868560791,0.00011414621985750273,0.0004064581007696688,True
combined_medium,3e-05,1,4.1182169914245605,4.269252777099609,True,0.21357892453670502,0.21390363574028015,True,22.55648422241211,32.04063034057617,0.00011593845556490123,0.00039700354682281613,True
combined_medium,3e-05,0,4.139689922332764,4.168726444244385,True,0.21390363574028015,0.21380236744880676,False,22.712112426757812,32.37289810180664,0.00011709293175954372,0.0004184772551525384,True
combined_medium,0.0001,5,3.2333595752716064,3.7279534339904785,True,0.20990969240665436,0.21267513930797577,True,21.764774322509766,32.29379653930664,0.0003631263389252126,0.0011992198415100574,True
combined_medium,0.0001,4,3.527027130126953,3.955946207046509,True,0.21267513930797577,0.21293577551841736,True,21.621530532836914,31.398273468017578,0.00036354217445477843,0.0012487467611208558,True
combined_medium,0.0001,3,3.7727999687194824,4.06636381149292,True,0.21293577551841736,0.21297357976436615,True,21.951379776000977,30.78704261779785,0.0003718682564795017,0.0012702667154371738,True
combined_medium,0.0001,2,3.894996166229248,4.150573253631592,True,0.21297357976436615,0.21315127611160278,True,22.0726375579834,31.493085861206055,0.00037656776839867234,0.0013528004055842757,True
combined_medium,0.0001,1,3.994662046432495,4.116057395935059,True,0.21315127611160278,0.21337412297725677,True,22.235254287719727,32.04098129272461,0.0003810596535913646,0.0013122220989316702,True
combined_medium,0.0001,0,3.984863519668579,3.978898525238037,False,0.21337412297725677,0.21316371858119965,False,22.283849716186523,32.346797943115234,0.00038311295793391764,0.0013857153244316578,True
combined_medium,0.0003,5,3.2333595752716064,3.6396400928497314,True,0.20990969240665436,0.21241694688796997,True,21.764774322509766,32.29379653930664,0.0010893790749832988,0.003597659757360816,True
combined_medium,0.0003,4,3.4382553100585938,3.787558078765869,True,0.21241694688796997,0.2123863846063614,False,21.342580795288086,31.20529556274414,0.0010767889907583594,0.0037523596547544003,True
combined_medium,0.0003,3,3.602522373199463,3.817215919494629,True,0.2123863846063614,0.21214504539966583,False,21.46687889099121,30.678285598754883,0.0010912329889833927,0.003773518605157733,True
combined_medium,0.0003,2,3.6433839797973633,3.8230695724487305,True,0.21214504539966583,0.2120540738105774,False,21.35986328125,31.423370361328125,0.0010937894694507122,0.004048911854624748,True
combined_medium,0.0003,1,3.664325475692749,3.7132320404052734,True,0.2120540738105774,0.21205857396125793,True,21.247880935668945,31.958974838256836,0.0010927905095741153,0.003860652446746826,True
combined_medium,0.0003,0,3.578403949737549,3.488149404525757,False,0.21205857396125793,0.21162748336791992,False,20.919742584228516,32.25618362426758,0.001080138492397964,0.004037730395793915,True
combined_medium,0.001,5,3.2333595752716064,3.3464295864105225,True,0.20990969240665436,0.21160323917865753,True,21.764774322509766,32.29379653930664,0.0036312637384980917,0.011992198415100574,True
combined_medium,0.001,4,3.144770622253418,3.2676665782928467,True,0.21160323917865753,0.21079367399215698,False,20.270263671875,31.190080642700195,0.0034114622976630926,0.01252636220306158,True
combined_medium,0.001,3,3.0794293880462646,3.0999302864074707,True,0.21079367399215698,0.2099693864583969,False,19.643524169921875,30.138187408447266,0.003338453359901905,0.012315371073782444,True
combined_medium,0.001,2,2.9231927394866943,2.953897476196289,True,0.2099693864583969,0.20951269567012787,False,18.443328857421875,30.98106575012207,0.00315346522256732,0.012691216543316841,True
combined_medium,0.001,1,2.795397996902466,2.7312421798706055,False,0.20951269567012787,0.20937485992908478,False,17.252777099609375,31.405288696289062,0.002947491593658924,0.012292593717575073,True
combined_medium,0.001,0,2.597564458847046,2.390678644180298,False,0.20937485992908478,0.20886632800102234,False,15.734687805175781,31.580312728881836,0.0027037926483899355,0.012077812105417252,True
