degradation,zeta,seed,trajectory_id,finite,first_nonfinite_step,first_nonfinite_stage,max_grad_norm,max_update_to_x_ratio,update_to_x_ratio_t99,update_to_x_ratio_t80,update_to_x_ratio_t60,update_to_x_ratio_t40,update_to_x_ratio_t20,update_to_x_ratio_t0
drift_medium,0.3,43,16,True,,none,26.37644386291504,2.918604386984047,0.12172383901055847,0.03379846550714541,0.07225103578629276,0.1178563754502412,1.3220190361142237,1.6639542444826319
drift_medium,0.3,43,17,True,,none,27.197185516357422,2.144775750394593,0.1787939999521851,0.07329698755585026,0.10599150584347275,0.40706256039182637,1.2331924950759727,1.9925607614280092
drift_medium,0.3,43,18,True,,none,27.05072784423828,3.2226258427951113,0.11767831028316628,0.08271680035699824,0.13102475386216345,0.15872933502760356,1.0113482130076803,1.5685905260117206
drift_medium,0.3,43,19,True,,none,28.59696388244629,2.388282297993296,0.07875923185325379,0.03801832214296305,0.10827343309565342,0.3738510182478533,1.1991341730724039,1.7243453912985007
drift_medium,0.3,43,20,True,,none,26.872005462646484,2.4754073140399937,0.10780098328848774,0.0971336467628702,0.06373218628514268,0.5644015005384424,1.2307884780620342,2.27146773316165
drift_medium,0.3,43,21,True,,none,25.883058547973633,2.3971362495336828,0.06970542410320851,0.052556027777369695,0.15369520409087697,0.29244607276797224,0.9430250763317332,2.374055744100258
drift_medium,0.3,43,22,True,,none,28.45575714111328,2.2055362795424642,0.06676989796735364,0.1345695411719687,0.23307492306658947,0.7409250946378693,1.8334731766104435,1.6991673206795748
drift_medium,0.3,43,23,True,,none,29.60547637939453,2.3252951876866494,0.1337027406423687,0.03667006133632706,0.03714794955335946,0.09777000088478005,1.458563775258433,1.7915355319997674
drift_medium,0.3,43,24,True,,none,27.659337997436523,2.145378361575144,0.04966745454479276,0.022876562631501687,0.17031649760785225,0.29552368199905055,1.657697765054726,2.06479554884289
drift_medium,0.3,43,25,True,,none,29.31403160095215,2.212922596988427,0.11008493878128776,0.06776222009849223,0.2597069715522535,0.637465522528663,1.0449821675256175,2.0651304306147096
drift_medium,0.3,43,26,True,,none,26.443872451782227,2.0689747212850245,0.13070126850144714,0.11310815769101465,0.15244343392794937,0.20770027295748927,1.035041976928564,1.9734133798870948
drift_medium,0.3,43,27,True,,none,26.275897979736328,2.2256507204711524,0.15547452645250742,0.08231969089866356,0.2289700063103973,0.4941629938373231,1.1915836814371197,2.165016114808325
drift_medium,0.3,43,28,True,,none,26.178558349609375,2.9254558493516356,0.11986334721166003,0.09070650806955573,0.10538417061096716,0.33396033145984044,1.1110018453793848,1.6422098929467435
drift_medium,0.3,43,29,True,,none,31.576677322387695,2.6047542972648974,0.11087150840831488,0.10507627886264896,0.08666850595177922,0.20003668214992582,1.5425922980799127,2.412229873964095
drift_medium,0.3,43,30,True,,none,28.728694915771484,2.4956025161609303,0.0569885422932069,0.09010872488766213,0.22471637019303503,0.1483903433034384,0.9401307531159542,2.2806056688423366
drift_medium,0.3,43,31,True,,none,27.918123245239258,2.7951671947076817,0.11811314795282832,0.08338665945286049,0.11586996925859915,0.23494650648981694,1.622746626069492,1.5835164512192414
drift_medium,0.3,43,32,True,,none,28.5310115814209,2.300153836507583,0.14148274644548967,0.048610154542186194,0.03821211775618602,0.08757095277290297,1.2541593959006352,2.24811543561481
drift_medium,0.3,43,33,True,,none,27.257553100585938,2.085739506037567,0.11175442882560571,0.0597728062571777,0.09335257753016574,0.09762730627193524,1.306702777902915,1.8091117402997785
drift_medium,0.3,43,34,True,,none,26.542802810668945,2.165530997221584,0.14503406057552157,0.09381190139432345,0.08506464105866725,0.04539767303483829,0.9830717917184799,1.4666511036929586
drift_medium,0.3,43,35,True,,none,28.414688110351562,2.092042761425151,0.11687611696736377,0.04597555894997452,0.0695292353875175,0.3662332557331369,1.2443552970470069,1.817056324145739
drift_medium,0.3,43,36,True,,none,26.095130920410156,1.7297817911478528,0.059935872525178964,0.149953110951292,0.2335524743041754,0.4390881474134008,1.1655923033902544,1.7177589748039408
drift_medium,0.3,43,37,True,,none,29.29098892211914,1.738265354862819,0.14175673503979883,0.2167604144020087,0.1725389845107665,0.6286387734545159,1.075286519106475,1.4328507842372942
drift_medium,0.3,43,38,True,,none,30.777332305908203,2.985651409627067,0.16659032402799442,0.12535504156611413,0.263557972310154,0.5997396826260916,1.3517228108389991,1.4367085959040409
drift_medium,0.3,43,39,True,,none,26.908140182495117,2.1651707926008523,0.13516146649121538,0.05897869984445841,0.06417490716535759,0.28343650824125893,1.263567051473231,2.1084322268997036
drift_medium,0.3,43,40,True,,none,27.375652313232422,2.0227334972944013,0.09530015938034254,0.10820695998553798,0.11333798821652011,0.33550628303693836,1.4251569477825328,1.6724872472794465
drift_medium,0.3,43,41,True,,none,30.942434310913086,2.3717626458780576,0.13434585641112154,0.0636244583157124,0.04500334404372588,0.2356816381253241,1.6028243660635555,2.072901731565268
drift_medium,0.3,43,42,True,,none,25.84952735900879,2.303744851125534,0.06604447725446938,0.06817773338971653,0.23608350548109247,0.42751081021492926,1.3663184994280673,1.8455883512800526
drift_medium,0.3,43,43,True,,none,26.816282272338867,2.5844373305448887,0.15359673708648341,0.037887305594211086,0.08393046565086815,0.08406274304775006,1.126209920600196,1.7712371928871744
drift_medium,0.3,43,44,True,,none,31.83420181274414,2.566915272374716,0.14906616356692934,0.05900494696138401,0.18369669698033997,0.534979823308514,1.416720378883797,1.8843529184187713
drift_medium,0.3,43,45,True,,none,28.674978256225586,1.833457503009853,0.05554067597816383,0.06497168509292894,0.1738199916697301,0.3835403826151288,1.4332804196196574,1.7537291227013327
drift_medium,0.3,43,46,True,,none,27.90323829650879,2.6286039017644685,0.13475671087502455,0.04226714244844493,0.0817889509678802,0.2085509034030923,1.445428012477486,2.4067611738657027
drift_medium,0.3,43,47,True,,none,27.91362762451172,2.5250069055754287,0.09876910769225954,0.05275245720568432,0.17471450034352068,0.14707106021197391,1.6832540004196772,2.390824661665081
drift_medium,0.3,43,48,True,,none,26.1845645904541,2.9723598499873995,0.10759661071057693,0.027055010837270566,0.05034457971647248,0.10815593315691124,1.693833314802318,1.6338104310775836
drift_medium,0.3,43,49,True,,none,27.007226943969727,2.179639976536114,0.11371675983122272,0.09753968113014523,0.0707106085640555,0.18539206945080225,1.1535551809280773,1.980705016110143
burst_medium,0.3,43,0,True,,none,28.569286346435547,1.7355544142905706,0.045271115492828445,0.14158666836874995,0.23399235721617784,0.39919183055714363,0.9229777098257259,1.5565593586857334
burst_medium,0.3,43,1,True,,none,28.226993560791016,1.7992564633922836,0.10557366940064802,0.0349216054473363,0.05189180961712596,0.07806264613775314,0.6388970488041115,1.7992564633922836
burst_medium,0.3,43,2,True,,none,29.50797462463379,1.8445555465300105,0.25592708036384076,0.03869692932273745,0.12008572441636427,0.09127299239373687,1.1384286790066758,1.6527853253608773
burst_medium,0.3,43,3,True,,none,27.61435890197754,1.4979990125688651,0.1546040769489166,0.026327062214747177,0.06716831097820292,0.03108767786063533,0.6555806347661126,1.4979990125688651
burst_medium,0.3,43,4,True,,none,27.41763687133789,1.8898268930873185,0.05371165942531385,0.02346202338004367,0.03177150455985658,0.05142097320178939,0.6519773095604703,1.8898268930873185
burst_medium,0.3,43,5,True,,none,27.829784393310547,1.9458660126574086,0.06575115732318021,0.024306552794751125,0.027456532780244736,0.05152985814978979,0.8789113228711205,1.9458660126574086
burst_medium,0.3,43,6,True,,none,29.215864181518555,1.6361389101811732,0.08223906637501292,0.08581767781913681,0.09246342531229552,0.04337305787293627,0.7480189812166634,1.3789574527780235
burst_medium,0.3,43,7,True,,none,28.68182373046875,1.7499351753524708,0.08670796480657982,0.06117500950278195,0.052840534545111735,0.12111421859861596,1.1495292740995817,1.7363632549670123
burst_medium,0.3,43,8,True,,none,27.516923904418945,1.3402299242099502,0.09831809548775257,0.017727578997126327,0.037447434491258084,0.033267703084623464,0.4324319697909222,1.3402299242099502
burst_medium,0.3,43,9,True,,none,27.321866989135742,2.259988522303357,0.1093343619760279,0.030168792669496416,0.03334739603815225,0.05265642036634957,0.21294849113142547,2.038720120614113
burst_medium,0.3,43,10,True,,none,28.245115280151367,1.6610192621807898,0.11897709605379209,0.023223267630343842,0.03182213337811106,0.06659670182860085,0.22815480245696992,1.6610192621807898
burst_medium,0.3,43,11,True,,none,28.122026443481445,1.879798647833812,0.2284801771590105,0.044009904661300954,0.06214050682419044,0.246577496666982,0.873274665447032,1.4783177665671003
burst_medium,0.3,43,12,True,,none,28.790122985839844,1.2796377346460057,0.2621153018427499,0.08569970259148738,0.03198663050123519,0.030078072062647915,0.6672244443240465,1.2796377346460057
burst_medium,0.3,43,13,True,,none,26.614221572875977,1.2419986860225514,0.07493928139280356,0.0374091742740562,0.02559844650453969,0.06335145476319701,0.2634830042338597,1.2176767769688646
burst_medium,0.3,43,14,True,,none,27.6403751373291,1.3663917113855684,0.1226362053754596,0.05020004054040901,0.026115938611956522,0.0583334029000189,0.4826366111169345,1.1818677455233337
burst_medium,0.3,43,15,True,,none,27.58957862854004,1.8887376451276638,0.13144412795593632,0.05274349200905871,0.049183219500581535,0.06323737617336615,1.2380908713731835,1.702356739758313
burst_medium,0.3,43,16,True,,none,28.33332061767578,1.349642146712176,0.24871198913658826,0.030518597456654518,0.02323035279020046,0.037883786571520646,0.366895665270455,1.349642146712176
burst_medium,0.3,43,17,True,,none,28.262022018432617,1.3259381958619627,0.13031661194722105,0.042668456539129776,0.016674005658047355,0.05214973838966383,0.48067107728445585,1.3259381958619627
burst_medium,0.3,43,18,True,,none,28.970033645629883,2.1472593324626605,0.11085628891353116,0.05775314001325544,0.04450181977695222,0.0353262893606718,1.0928752479524508,2.1408220256110586
burst_medium,0.3,43,19,True,,none,28.829782485961914,1.4633405369730994,0.14155877926303667,0.027237521953721668,0.02264520885175023,0.055704846993120435,0.3779970453043055,1.4487588112624543
burst_medium,0.3,43,20,True,,none,28.194095611572266,2.002898256583444,0.060865860550745284,0.04096560540050391,0.05577178963088736,0.09037442052578264,1.0532655073907207,1.327291918302708
burst_medium,0.3,43,21,True,,none,27.913795471191406,1.57589804231367,0.05340730896909391,0.049901863768001826,0.037775092726608055,0.07379510223322133,0.6728668367676494,1.5358147085022817
burst_medium,0.3,43,22,True,,none,27.38594627380371,1.47636391056005,0.07322873795626386,0.02062938040197556,0.04676372673863506,0.048316640273794856,1.47636391056005,1.3191435898627362
burst_medium,0.3,43,23,True,,none,28.029279708862305,2.2543268083515606,0.20660601946050972,0.04600257249791981,0.1575490332116564,0.34283310249532223,1.07743749649242,2.249346558021723
burst_medium,0.3,43,24,True,,none,27.369600296020508,1.4234002884084753,0.048739140846971125,0.03534691194158355,0.022191651788563405,0.03462199871108079,0.21830163470144928,1.4234002884084753
burst_medium,0.3,43,25,True,,none,28.28774070739746,2.0812758943070095,0.1338772985049317,0.0748094677636717,0.0524959397351464,0.0965212627752326,0.7044950555576761,1.4901596638990582
burst_medium,0.3,43,26,True,,none,28.104787826538086,1.6806455947832837,0.11063950360095823,0.024889492665578324,0.06391745806558498,0.06644235910853274,0.7808823802612658,1.638202176819858
burst_medium,0.3,43,27,True,,none,28.468097686767578,1.8609807765700008,0.16084142978846014,0.12049352157558599,0.2822729323200413,0.3343015343326284,0.795115111953101,1.7959082093004812
burst_medium,0.3,43,28,True,,none,28.742507934570312,1.8577351655324847,0.1038412979335632,0.08653900645855753,0.0556841416475961,0.08997129388499914,0.7944233559216037,1.8229387226780502
burst_medium,0.3,43,29,True,,none,28.836626052856445,1.5827241473272875,0.16431622405069415,0.09374839394504982,0.05852304366008642,0.062275704087621814,0.3334843340526683,1.383371503100699
burst_medium,0.3,43,30,True,,none,27.179821014404297,1.8442730912902945,0.09106365717591007,0.06177463916136037,0.05529242966839104,0.11156127148882929,0.5799718727953985,1.4035911438498943
burst_medium,0.3,43,31,True,,none,28.20216178894043,1.710078878605302,0.11348579641746094,0.04087623895625933,0.04335826031791017,0.07765014872660062,0.897057370798492,1.6945714555307965
burst_medium,0.3,43,32,True,,none,27.862812042236328,1.5212206166411963,0.03524746546351021,0.0528703768786221,0.03551017263098543,0.029948089147351552,0.08199660454590456,1.5212206166411963
burst_medium,0.3,43,33,True,,none,29.312124252319336,1.6854494413577215,0.16040872887816646,0.0443258555717376,0.0749037966403464,0.07078220846244888,0.8891383228987952,1.5876618345307496
burst_medium,0.3,43,34,True,,none,28.516803741455078,1.4661471429232218,0.1891695760464696,0.03412861033556221,0.04033428365976183,0.042085907583825306,0.423292084468447,1.4293919697860347
burst_medium,0.3,43,35,True,,none,27.968517303466797,2.0055162095094263,0.10290787892018188,0.035761797774284704,0.041347422502064086,0.05290294105137028,1.0506076433238465,1.607482663143277
burst_medium,0.3,43,36,True,,none,29.0998477935791,1.4588348907950455,0.23919150760410446,0.18278284775906029,0.047731002430954,0.12584254038081027,0.4399024581732195,1.3329604139766857
burst_medium,0.3,43,37,True,,none,28.257991790771484,1.625990657056442,0.093801043361336,0.07973893832098526,0.03585916496404731,0.17830647853484508,0.6686743202829555,1.3599902267676822
burst_medium,0.3,43,38,True,,none,27.97827911376953,1.8086318551603717,0.1257507921566272,0.049143754387435665,0.050292529044661284,0.07375361581142026,0.986608475098453,1.504150544837783
burst_medium,0.3,43,39,True,,none,28.52223014831543,1.9082815030137408,0.136920125675321,0.0513878877287975,0.04621069976139271,0.13298157136416358,1.0566361697843314,1.7693217381012107
burst_medium,0.3,43,40,True,,none,27.337732315063477,1.6413598555551,0.034060259418949954,0.04422725466079354,0.02116459645993439,0.05030467357897849,0.26808513765446845,1.6413598555551
burst_medium,0.3,43,41,True,,none,29.52213478088379,1.3278532468433404,0.2759863448091458,0.04167593513872524,0.0235807682403285,0.1026394615418971,0.6145267758815408,1.067190329757081
burst_medium,0.3,43,42,True,,none,27.677087783813477,1.6534724047544287,0.08576778320050786,0.02897339314835575,0.09271445783967848,0.09977420048746512,0.6337515398014247,1.6472281540454143
burst_medium,0.3,43,43,True,,none,29.53487777709961,1.2420310570610547,0.33621238828100936,0.149188094749452,0.02167529370306182,0.1770812836858663,0.48954324240027836,1.1925512948045758
burst_medium,0.3,43,44,True,,none,27.969480514526367,1.9116279989366844,0.1606899003828737,0.07425740074500134,0.04919774620847338,0.06324536129526975,0.6967507876883758,1.9116279989366844
burst_medium,0.3,43,45,True,,none,29.171600341796875,1.6791649003873348,0.13902027613783088,0.07622831663510833,0.029915608615429218,0.04927149628603194,0.5035776484480005,1.6590108696513663
burst_medium,0.3,43,46,True,,none,28.725358963012695,1.4408565013298804,0.19415084487205206,0.029336449708611833,0.04287382602145857,0.04017016361481715,0.6564627265136986,1.4408565013298804
burst_medium,0.3,43,47,True,,none,27.0145263671875,2.102265409133419,0.08427249551019401,0.055680110411362234,0.09987214829854871,0.09156013480029226,1.4983824132444137,1.9424399670115629
burst_medium,0.3,43,48,True,,none,28.238054275512695,1.3994257153880458,0.07627765163332131,0.04210969009896541,0.028689688269977098,0.0536463237263956,0.2558624442461276,1.3994257153880458
burst_medium,0.3,43,49,True,,none,28.925378799438477,1.5571978800930106,0.09120380093272991,0.041190649316262304,0.05953684726097704,0.08101371496978857,0.6356107925471971,1.5571978800930106
bias_medium,0.3,43,0,True,,none,28.22210121154785,2.1913298835292885,0.11783478295228976,0.12832658885267612,0.35162130862756075,0.34175282703585436,0.8884513876868189,1.923513632326374
bias_medium,0.3,43,1,True,,none,29.531946182250977,2.06215499652045,0.17141641012698164,0.08597055490426854,0.27147874281884943,0.46217547090063477,1.1591472850923836,2.006793325785939
bias_medium,0.3,43,2,True,,none,27.17062759399414,2.165086897435125,0.07352169472929466,0.045086366070558985,0.060104643190316914,0.274656114550497,1.5395182495002415,1.7955859602473647
bias_medium,0.3,43,3,True,,none,29.23216438293457,2.0071118401912815,0.08381602072143912,0.06959908814936089,0.057214681051547506,0.4101629888959215,1.6584111507641577,1.6762135498031188
bias_medium,0.3,43,4,True,,none,27.718040466308594,2.4944504249787105,0.13207578986564267,0.08912939151994713,0.08309468689525742,0.17085601600348818,1.3513278058064526,2.3122268152758174
bias_medium,0.3,43,5,True,,none,29.72675323486328,2.2971854143458765,0.11553073452043525,0.10784419287820096,0.12168347118599927,0.3099627630072113,1.6361675912274016,2.2705858793076494
bias_medium,0.3,43,6,True,,none,27.363378524780273,2.2889662438307252,0.11352152547735855,0.04637878139850187,0.12042863490738517,0.2359001737340663,1.2261459275791995,2.0869922363099698
bias_medium,0.3,43,7,True,,none,27.350881576538086,2.339652807872742,0.12922244389307994,0.04812457150115529,0.11286768583614763,0.09505530433768299,1.313684651401936,2.0925588593007265
bias_medium,0.3,43,8,True,,none,29.739521026611328,2.41791689309224,0.08496510592485529,0.07814356627375614,0.17873898450464745,0.5012855452658778,1.4248069571117616,1.5032465176970582
bias_medium,0.3,43,9,True,,none,28.967615127563477,2.3640794890042773,0.11043864356889312,0.045115042629684646,0.10750668327317306,0.27893476814928286,1.3875544774242474,2.2872853047935315
bias_medium,0.3,43,10,True,,none,28.890283584594727,2.007981210909658,0.13011321404291387,0.043300686251769846,0.08263962302552962,0.1778050472171077,1.209089724206264,1.2548898475975199
bias_medium,0.3,43,11,True,,none,29.01569366455078,2.658143865370098,0.15660121429313387,0.13707177601092643,0.2150824561755064,0.4070654977569046,1.7098377364544997,1.7812369554713852
bias_medium,0.3,43,12,True,,none,28.647769927978516,2.3327867863636125,0.1452973732772704,0.0864060816100624,0.09339622171787151,0.32085793877511704,1.5901546186261573,1.8355907653891486
bias_medium,0.3,43,13,True,,none,25.845558166503906,2.307031429465135,0.1018405020395534,0.029791082485911544,0.07454713280963471,0.10595827230193446,0.7323806320908063,2.10925853957648
bias_medium,0.3,43,14,True,,none,28.740415573120117,2.222201478300013,0.10506640733052412,0.09733409985397379,0.13457519713031563,0.5152368607800124,1.5366018271118238,2.0387419356688814
bias_medium,0.3,43,15,True,,none,30.27949333190918,1.9004876863974074,0.13211623328942443,0.12813535104057608,0.10544126918137156,0.16153348002790593,1.7913173897362453,1.8670180346069867
bias_medium,0.3,43,16,True,,none,30.2412052154541,3.006990866947947,0.13423260656410785,0.048384994657898146,0.05518872584052938,0.16039086043927622,1.4322522326624905,1.6133928214059219
bias_medium,0.3,43,17,True,,none,26.58322525024414,1.9547236702874533,0.16554248728218454,0.07633874443991669,0.11746090963000921,0.4057669731782653,1.164374437255286,1.8890921148027036
bias_medium,0.3,43,18,True,,none,28.090112686157227,3.1389785915077537,0.1260354792389343,0.0712857212831021,0.1300799854678161,0.12937763299575483,1.028618822054975,1.5151244341890848
bias_medium,0.3,43,19,True,,none,27.797988891601562,2.3796532679333557,0.0863485384518656,0.03005735893475149,0.22380815077645477,0.2678455827233015,1.0438880088423752,1.7452013400011097
bias_medium,0.3,43,20,True,,none,26.760560989379883,2.765582186567179,0.10087517211571695,0.09741039095525361,0.1323984494385569,0.33965201854197485,1.244423170292164,2.3426583983949376
bias_medium,0.3,43,21,True,,none,26.05743408203125,2.3262343783554944,0.08827313303645304,0.09161933180415804,0.15412258674758597,0.13072549598572558,1.7372568325359954,2.0887504054819477
bias_medium,0.3,43,22,True,,none,30.340497970581055,1.6966162299133192,0.06892409743541678,0.08449049102232856,0.23633994276616913,0.5331967983549635,0.951718356208182,1.165067657643179
bias_medium,0.3,43,23,True,,none,28.009443283081055,2.982857252284641,0.12023337235629566,0.07496023103571268,0.09269892386747272,0.07678620644466815,1.3053020676423102,1.652999837063698
bias_medium,0.3,43,24,True,,none,29.367938995361328,1.8323958644754201,0.05846664556056938,0.08656317617609041,0.13558391248595195,0.42612018323509276,0.9269784407183747,1.446602529327058
bias_medium,0.3,43,25,True,,none,30.410898208618164,1.5149409688971656,0.1117244325666954,0.040797801910065185,0.1595775090998905,0.35301898545791516,0.9586854482450506,1.3739286605494612
bias_medium,0.3,43,26,True,,none,26.39076805114746,1.879369091035993,0.12502917176996312,0.048501251417909494,0.12739381015067514,0.3334883648415953,1.1998251764168435,1.8684455550629733
bias_medium,0.3,43,27,True,,none,29.229074478149414,2.0506141514688196,0.16152497402812513,0.038153604851155744,0.22823766147165553,0.5575608457133686,1.0378629861073891,2.031015452282162
bias_medium,0.3,43,28,True,,none,28.251516342163086,2.262125932613704,0.12957701286345433,0.10013041932236298,0.12437837597996663,0.3862013945736671,1.553184624493492,1.7919160365143736
bias_medium,0.3,43,29,True,,none,30.563581466674805,2.645353878558967,0.10773093310498943,0.14032680224313024,0.14996560355354432,0.3617472335775777,2.197248542913287,1.8894058046954403
bias_medium,0.3,43,30,True,,none,28.388980865478516,2.165369140688004,0.0629835958889567,0.08195376161123161,0.07533465680991842,0.11541591310594271,1.256714097677946,1.8044870506080541
bias_medium,0.3,43,31,True,,none,27.501413345336914,2.8151623041673415,0.12339708378103773,0.05718917943690413,0.17545860901117188,0.22084749224581612,1.1791021733939873,2.7322637236402443
bias_medium,0.3,43,32,True,,none,32.17716979980469,2.1612147935014585,0.15739017510382533,0.04687323728701962,0.03143689791242088,0.18033917468883412,1.276106032654972,1.7337567724984555
bias_medium,0.3,43,33,True,,none,27.911121368408203,2.853712058166642,0.11910640112029613,0.1616611369292658,0.1419845092328698,0.27849652993613594,1.0119423862446804,1.5695834340753516
bias_medium,0.3,43,34,True,,none,26.746938705444336,1.9260005141197079,0.14307822224507238,0.0765248305539001,0.14154040074779828,0.29877391342891296,1.1210931366880919,1.6350435346915368
bias_medium,0.3,43,35,True,,none,29.559528350830078,2.320439411049792,0.11382359989193663,0.05561455655991847,0.08811885039802071,0.376292400975009,1.6163181108966453,1.9084979836191729
bias_medium,0.3,43,36,True,,none,29.291269302368164,1.8699980380942482,0.14797067546406278,0.12594831958414238,0.1761705178774855,0.5026248779975282,1.1174040208397027,1.8519689024347736
bias_medium,0.3,43,37,True,,none,28.452743530273438,1.750655587782078,0.11721549984039897,0.09869738068557406,0.179798900511832,0.597699560813611,0.952539432371211,1.4565039485498885
bias_medium,0.3,43,38,True,,none,28.317752838134766,2.2482361412025953,0.1337101253134146,0.08979392828832933,0.20798834654467802,0.5098992014213372,1.136860549011169,1.3961541475583799
bias_medium,0.3,43,39,True,,none,28.538663864135742,2.2638094249977208,0.14613059907117834,0.09573197759544722,0.20580186396484637,0.10815605156170688,1.5416852333860134,1.98365128877249
bias_medium,0.3,43,40,True,,none,26.399934768676758,1.8617326949581932,0.0820779484184688,0.11054072908080295,0.24435202006670495,0.3365498696696979,1.783946158472579,1.5887657888664624
bias_medium,0.3,43,41,True,,none,27.280567169189453,2.5611106667007504,0.1268862603635481,0.10467914038422359,0.07816368535638746,0.21964849250705776,1.6480855041558293,2.4585243881451944
bias_medium,0.3,43,42,True,,none,26.97957992553711,2.1686771556251694,0.09180749235313995,0.05771120064747964,0.25086309876407664,0.3621006796553,1.1385470047060753,1.9881680341545092
bias_medium,0.3,43,43,True,,none,26.947282791137695,2.588840149185736,0.15957617568138124,0.06520150501510792,0.14536079169160163,0.12082166751802462,1.2049790741176216,2.1441309958933523
bias_medium,0.3,43,44,True,,none,26.850202560424805,2.3690063912394965,0.12227222106140774,0.03772524479980514,0.1728406673746007,0.303184617888304,1.5310016527482424,1.6249565929550047
bias_medium,0.3,43,45,True,,none,30.630592346191406,2.0279306636118246,0.08789233990810738,0.06317278414192184,0.16086602687148674,0.4572472154089604,1.264350489598535,1.991081869380922
bias_medium,0.3,43,46,True,,none,28.740081787109375,2.269334961073935,0.12178348095377542,0.14087006287480525,0.10453661327954508,0.1276873397797565,1.2955862223183172,1.9283398925921649
bias_medium,0.3,43,47,True,,none,30.247224807739258,2.375128443162293,0.11657808573953235,0.04357758739548619,0.2425341565944286,0.3512148840282293,1.431123757216075,2.015544016755231
bias_medium,0.3,43,48,True,,none,26.592411041259766,2.263098946882132,0.11917434511369972,0.05666124691352221,0.12328319625019647,0.21910137684993428,1.5886240059697732,2.176474406765242
bias_medium,0.3,43,49,True,,none,29.39202117919922,2.2756874348521987,0.1444971680629906,0.07047935453249554,0.09879209793623134,0.31475309847461597,1.3527565611206225,1.833666777858532
jump_medium,0.3,43,0,True,,none,31.30350685119629,1.7116614262241059,0.13323806126733587,0.13470265067781242,0.05569997065988043,0.3009704696891868,1.0390711970385897,1.475574660003354
jump_medium,0.3,43,1,True,,none,28.116981506347656,1.9287806963206913,0.12448464519440873,0.028812690298985158,0.057066383722713776,0.1940843410949031,1.1202059364804229,1.6020940815159983
jump_medium,0.3,43,2,True,,none,27.29998779296875,1.5572087165116122,0.1186905484213106,0.060246315235186476,0.05560942026830577,0.09146887489784353,0.6314842466467294,1.5572087165116122
jump_medium,0.3,43,3,True,,none,28.727874755859375,1.7859566705876002,0.05515812858891691,0.05410150651801642,0.10277736306598484,0.2750511604667268,1.1375374632584936,1.7835049735598916
jump_medium,0.3,43,4,True,,none,28.326251983642578,1.9030855332234933,0.1330585534424,0.21857569402678756,0.04605306274622628,0.38291772793968365,1.0827984486799234,1.9030855332234933
jump_medium,0.3,43,5,True,,none,28.912864685058594,2.3018845158211563,0.09570414119107824,0.03925858963714491,0.05018897318759824,0.05573523638687146,1.195022768981381,2.2410128316395066
jump_medium,0.3,43,6,True,,none,27.69487190246582,2.202905942543751,0.0466786630820064,0.12624959578403214,0.12169681341352039,0.13878783826271937,1.3846283125737606,1.7003940627100773
jump_medium,0.3,43,7,True,,none,27.918737411499023,1.779056084770628,0.13059609254344975,0.0290802112197171,0.036251926167872706,0.1397402294524304,0.7402520961303283,1.3995706696672778
jump_medium,0.3,43,8,True,,none,30.3156795501709,1.9521304224956684,0.057953916451555065,0.07814424922851175,0.04915137195240692,0.13113135209046273,1.094302798977761,1.9521304224956684
jump_medium,0.3,43,9,True,,none,28.244075775146484,1.8638374838332092,0.10954526648444675,0.06610668118405542,0.056544855446368246,0.09397317463601568,0.9589514922326817,1.5401451787741953
jump_medium,0.3,43,10,True,,none,27.949087142944336,2.1311126365972246,0.15727523670653193,0.12692674020224132,0.06588289686384703,0.2605554899260878,1.0573345902968614,2.1071942387844333
jump_medium,0.3,43,11,True,,none,27.78343391418457,1.732834844083132,0.16550487790290966,0.10010691953642797,0.06392470993834165,0.0848458388332558,0.6412438914059411,1.4849587792357928
jump_medium,0.3,43,12,True,,none,29.138729095458984,2.070438937434417,0.08832172254514599,0.12410182684427333,0.09801333692146183,0.31216055788633557,1.8789032810375474,1.752653406255585
jump_medium,0.3,43,13,True,,none,28.20267677307129,2.3330790620951483,0.10607509410540288,0.030784147471074382,0.03249662962171067,0.07618482327558238,0.9786410651424774,2.2456326283374772
jump_medium,0.3,43,14,True,,none,27.969032287597656,2.3562285293231193,0.07310710261244138,0.06550235664557487,0.0654506168657162,0.30002055818793455,1.405766731710198,2.0601820733910614
jump_medium,0.3,43,15,True,,none,30.075199127197266,1.902803879631162,0.08911766923732801,0.045374588586177295,0.07856308002981105,0.07865378139056249,1.2105251215478379,1.8669492495368645
jump_medium,0.3,43,16,True,,none,28.78006362915039,1.757277836271873,0.09576688547333777,0.03699601996654086,0.06322318537125027,0.09658082166186094,0.9980927783405734,1.757277836271873
jump_medium,0.3,43,17,True,,none,29.415489196777344,1.8392257425646246,0.1659438715684386,0.09482467171767621,0.14515116314171736,0.25772486615847384,1.089197301634268,1.8392257425646246
jump_medium,0.3,43,18,True,,none,27.42329978942871,2.5225159645171935,0.08451752074186343,0.08834323294985068,0.05736376331183391,0.06955125599703615,0.81930515459954,2.4719223501155985
jump_medium,0.3,43,19,True,,none,27.272918701171875,1.4281990827834417,0.13200077100356308,0.04282367648310178,0.02819184715089311,0.06180668002621393,0.28831736210722103,1.4281990827834417
jump_medium,0.3,43,20,True,,none,28.83514404296875,2.2032619816254524,0.04869815132979527,0.034897774201824945,0.04602856963975634,0.07747259331519495,1.1385428740002996,1.5687547938604607
