condition,version,version_available,zeta,seed,trajectory_id,t,likelihood_before_guidance,likelihood_after_guidance,likelihood_delta_after_minus_before,ADE_before_guidance,ADE_after_guidance,ADE_delta_after_minus_before,acceleration_RMS_before_guidance,acceleration_RMS_after_guidance,acceleration_delta_after_minus_before,update_to_x_ratio,grad_norm,loss_isfinite,grad_isfinite,before_isfinite,after_isfinite
drift_medium,B_pre_step_guidance,True,1.0,42,2,0,416.8792419433594,356.3077697753906,-60.57147216796875,6.3782172203063965,3.7085132598876953,-2.669703960418701,1.0270408391952515,1.0240066051483154,-0.003034234046936035,1.4036626673377346,27.940034866333008,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,2,99,3.9307608604431152,2.4666290283203125,-1.4641318321228027,1.3233482837677002,1.305472731590271,-0.0178755521774292,0.5211901664733887,0.518964946269989,-0.002225220203399658,0.11599503653820602,2.5608320236206055,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,2,80,2.1435511112213135,1.9758585691452026,-0.16769254207611084,1.3033767938613892,1.2979005575180054,-0.005476236343383789,0.49577072262763977,0.49689963459968567,0.0011289119720458984,0.05493440950578251,0.8828336596488953,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,2,60,1.553491473197937,1.5004788637161255,-0.05301260948181152,1.2909576892852783,1.2933088541030884,0.0023511648178100586,0.5150038599967957,0.5156581997871399,0.0006543397903442383,0.04197019286244024,0.4944699704647064,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,2,40,1.6738876104354858,1.4740804433822632,-0.19980716705322266,1.2973721027374268,1.2880419492721558,-0.009330153465270996,0.5126742720603943,0.5155883431434631,0.0029140710830688477,0.28584142209817764,2.324808359146118,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,2,20,12.260116577148438,6.6897687911987305,-5.570347785949707,1.186207890510559,1.343118667602539,0.15691077709197998,0.53444504737854,0.5424198508262634,0.007974803447723389,1.0964003674637879,8.787762641906738,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,2,0,114.36723327636719,119.56379699707031,5.196563720703125,1.4688451290130615,2.564805507659912,1.0959603786468506,0.5070182681083679,0.5101421475410461,0.0031238794326782227,1.951460419765406,27.870990753173828,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,2,99,3.9307608604431152,1.5463497638702393,-2.384411096572876,1.3233482837677002,1.2886996269226074,-0.03464865684509277,0.5211901664733887,0.5173606872558594,-0.003829479217529297,0.38665007979647575,2.5608320236206055,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,2,80,1.9223272800445557,1.7532626390457153,-0.16906464099884033,1.29080331325531,1.2928545475006104,0.002051234245300293,0.5148648619651794,0.5129189491271973,-0.0019459128379821777,0.2174136450927732,1.0326493978500366,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,2,60,1.6871936321258545,1.596052885055542,-0.0911407470703125,1.2880804538726807,1.3028786182403564,0.014798164367675781,0.5267342925071716,0.5274520516395569,0.0007177591323852539,0.37665205714279054,1.3598623275756836,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,2,40,6.141540050506592,2.522479772567749,-3.6190602779388428,1.2204288244247437,1.297990083694458,0.07756125926971436,0.5333083868026733,0.5324505567550659,-0.0008578300476074219,0.8551100289806285,3.793301820755005,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,2,20,41.65176773071289,73.6540298461914,32.002262115478516,1.522782564163208,1.3716810941696167,-0.1511014699935913,0.6337676644325256,0.6418105959892273,0.00804293155670166,1.379190260900245,11.002636909484863,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,2,0,437.51318359375,339.4743957519531,-98.03878784179688,6.359406471252441,4.0045905113220215,-2.35481595993042,0.6762082576751709,0.6731927394866943,-0.0030155181884765625,1.6237078275780878,27.854393005371094,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,0,99,5.759060859680176,5.505611419677734,-0.2534494400024414,2.021862268447876,2.040677785873413,0.01881551742553711,0.19096507132053375,0.19089609384536743,-6.89774751663208e-05,0.14590123365006824,3.2254478931427,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,0,80,3.417478561401367,3.415468454360962,-0.0020101070404052734,1.9942333698272705,1.9901866912841797,-0.00404667854309082,0.19410912692546844,0.19581420719623566,0.001705080270767212,0.047052122436509546,0.8637217283248901,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,0,60,3.769462823867798,3.7248406410217285,-0.044622182846069336,1.97216796875,1.9710098505020142,-0.0011581182479858398,0.19691385328769684,0.19699111580848694,7.72625207901001e-05,0.04229820450869867,0.640689492225647,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,0,40,4.391634941101074,3.90521502494812,-0.4864199161529541,2.007479667663574,1.998908281326294,-0.008571386337280273,0.19933928549289703,0.1971093863248825,-0.0022298991680145264,0.2948895576658183,3.2367725372314453,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,0,20,11.72909164428711,10.233297348022461,-1.4957942962646484,2.085669994354248,1.9575573205947876,-0.12811267375946045,0.1972261518239975,0.20583677291870117,0.008610621094703674,0.8466007448383724,8.258391380310059,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,0,0,111.76093292236328,133.02871704101562,21.267784118652344,2.438760995864868,2.8218586444854736,0.38309764862060547,0.25762730836868286,0.25700464844703674,-0.0006226599216461182,1.726388471537782,28.5640926361084,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,0,99,5.759060859680176,5.9072265625,0.14816570281982422,2.021862268447876,2.04544734954834,0.023585081100463867,0.19096507132053375,0.19137951731681824,0.00041444599628448486,0.4863374095511506,3.2254478931427,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,0,80,4.075064659118652,6.363397598266602,2.288332939147949,1.9907649755477905,1.995807409286499,0.005042433738708496,0.20272621512413025,0.20556998252868652,0.0028437674045562744,0.4868410613137413,3.282896041870117,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,0,60,51.66292190551758,30.46168327331543,-21.20123863220215,2.154646873474121,1.7564709186553955,-0.3981759548187256,0.5085346698760986,0.4922018349170685,-0.01633283495903015,0.87684248631034,13.294272422790527,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,0,40,5.689315319061279,6.523869514465332,0.8345541954040527,2.002655267715454,1.95065176486969,-0.05200350284576416,0.2038331776857376,0.2116703987121582,0.007837221026420593,0.6130929943704296,3.6901330947875977,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,0,20,63.487098693847656,35.39492416381836,-28.092174530029297,1.8736950159072876,2.1036767959594727,0.22998178005218506,0.4311695694923401,0.32642340660095215,-0.10474616289138794,0.9482147780789205,10.012871742248535,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,0,0,438.7049560546875,374.999755859375,-63.7052001953125,5.243978500366211,6.061398506164551,0.8174200057983398,0.7157469987869263,0.7153006792068481,-0.000446319580078125,1.5130650680819617,28.488290786743164,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,0,99,4.9430694580078125,5.482082843780518,0.5390133857727051,1.997489333152771,2.040208339691162,0.04271900653839111,0.18671153485774994,0.1909114420413971,0.004199907183647156,0.1433983390247697,3.2254478931427,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,0,80,3.538301944732666,3.4132659435272217,-0.12503600120544434,2.0011117458343506,1.9902509450912476,-0.010860800743103027,0.19471125304698944,0.19558930397033691,0.0008780509233474731,0.04831785725873681,0.8780755996704102,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,0,60,3.5105338096618652,3.646883249282837,0.13634943962097168,1.9913768768310547,1.9740171432495117,-0.01735973358154297,0.19532331824302673,0.1972227394580841,0.001899421215057373,0.04348711490698922,0.6424201130867004,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,0,40,5.1530985832214355,3.698331832885742,-1.4547667503356934,2.003994941711426,1.9967422485351562,-0.007252693176269531,0.20522454380989075,0.2000482976436615,-0.005176246166229248,0.4111314202357345,4.439457893371582,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,0,20,5.525213718414307,11.265799522399902,5.740585803985596,2.0214078426361084,1.9368352890014648,-0.08457255363464355,0.22589989006519318,0.21970441937446594,-0.006195470690727234,0.7995728356689517,7.70033597946167,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,0,0,120.7743911743164,120.89630126953125,0.12191009521484375,2.41119384765625,2.802319049835205,0.3911252021789551,0.24282363057136536,0.24204756319522858,-0.0007760673761367798,1.723697667959366,28.558277130126953,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,0,99,4.9430694580078125,5.926959037780762,0.9838895797729492,1.997489333152771,2.046365261077881,0.04887592792510986,0.18671153485774994,0.19143155217170715,0.004720017313957214,0.4779944280835185,3.2254478931427,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,0,80,4.4799041748046875,4.003942012786865,-0.47596216201782227,2.0088279247283936,1.9964720010757446,-0.012355923652648926,0.19831159710884094,0.19921018183231354,0.0008985847234725952,0.35477393264591955,2.3905081748962402,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,0,60,4.129119873046875,7.609912395477295,3.48079252243042,2.001345634460449,1.9809553623199463,-0.02039027214050293,0.20657691359519958,0.2076236605644226,0.0010467469692230225,0.7918408968671097,3.6140472888946533,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,0,40,3.899864673614502,6.3676228523254395,2.4677581787109375,1.9907493591308594,1.9665119647979736,-0.024237394332885742,0.1976919323205948,0.20004917681217194,0.0023572444915771484,0.2696602278446085,1.3014124631881714,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,0,20,20.29509735107422,94.36585235595703,74.07075500488281,1.8177556991577148,3.0181643962860107,1.200408697128296,0.3582274615764618,0.4016052484512329,0.04337778687477112,1.5987910373059189,11.154679298400879,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,0,0,525.1397094726562,289.0781555175781,-236.06155395507812,5.215570449829102,5.586421012878418,0.3708505630493164,0.4593244791030884,0.4553930461406708,-0.0039314329624176025,1.4579739495442348,28.61625099182129,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,0,99,5.759060859680176,4.428987503051758,-1.330073356628418,2.021862268447876,2.013284206390381,-0.008578062057495117,0.19096507132053375,0.19054344296455383,-0.00042162835597991943,0.13022656438337496,2.878927230834961,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,0,80,3.4651412963867188,3.3246567249298096,-0.14048457145690918,1.9879974126815796,1.9952812194824219,0.007283806800842285,0.19444893300533295,0.1939483880996704,-0.0005005449056625366,0.056861607521276364,1.0619263648986816,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,0,60,3.5667667388916016,3.3073856830596924,-0.2593810558319092,1.9743448495864868,1.9922888278961182,0.017943978309631348,0.1982308328151703,0.19667771458625793,-0.0015531182289123535,0.0879518259034758,1.3776724338531494,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,0,40,4.027808666229248,4.399765968322754,0.37195730209350586,2.0001890659332275,1.9827606678009033,-0.01742839813232422,0.19501326978206635,0.20193348824977875,0.006920218467712402,0.32349103762157383,3.6514244079589844,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,0,20,8.318977355957031,15.0440034866333,6.7250261306762695,1.9648418426513672,2.034605026245117,0.06976318359375,0.21355769038200378,0.2231202870607376,0.009562596678733826,1.071320709638849,8.58138370513916,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,0,0,126.46945190429688,117.45118713378906,-9.018264770507812,2.709369659423828,2.53808331489563,-0.17128634452819824,0.24147804081439972,0.24268105626106262,0.0012030154466629028,1.6859280842200268,28.455339431762695,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,0,99,5.759060859680176,4.951780319213867,-0.8072805404663086,2.021862268447876,2.0115017890930176,-0.010360479354858398,0.19096507132053375,0.18713147938251495,-0.003833591938018799,0.434088553936096,2.878927230834961,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,0,80,3.295149087905884,3.7278943061828613,0.43274521827697754,1.9995298385620117,1.9795507192611694,-0.019979119300842285,0.20362120866775513,0.20569367706775665,0.002072468400001526,0.19285784038865925,1.1121551990509033,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,0,60,3.679194450378418,4.246108531951904,0.5669140815734863,1.9770238399505615,1.9839355945587158,0.006911754608154297,0.21945911645889282,0.20377349853515625,-0.015685617923736572,0.38663783970230114,2.244825839996338,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,0,40,7.80313777923584,12.221952438354492,4.418814659118652,1.9121497869491577,2.124772548675537,0.2126227617263794,0.21955910325050354,0.2227884829044342,0.003229379653930664,0.573443672643308,4.187045097351074,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,0,20,43.995147705078125,84.65104675292969,40.65589904785156,2.145556926727295,2.0312411785125732,-0.11431574821472168,0.3840327262878418,0.456759512424469,0.0727267861366272,1.5804096098009155,13.87006664276123,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,0,0,352.3373107910156,461.6424865722656,109.30517578125,4.940944194793701,6.371797561645508,1.4308533668518066,0.7553594708442688,0.7565291523933411,0.0011696815490722656,1.7122498419102403,28.565210342407227,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,1,99,7.396156311035156,7.281134605407715,-0.1150217056274414,1.217699646949768,1.2191959619522095,0.0014963150024414062,0.18756313621997833,0.18785405158996582,0.0002909153699874878,0.036795197086216466,0.814187228679657,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,1,80,6.4526801109313965,6.382138729095459,-0.0705413818359375,1.2242687940597534,1.2249046564102173,0.0006358623504638672,0.1599072962999344,0.159862220287323,-4.507601261138916e-05,0.032109224402622136,0.5362435579299927,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,1,60,5.879834175109863,5.78794527053833,-0.0918889045715332,1.2403457164764404,1.2354124784469604,-0.0049332380294799805,0.15360447764396667,0.15058225393295288,-0.003022223711013794,0.06097866381275351,0.9199515581130981,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,1,40,5.4112982749938965,5.369165420532227,-0.04213285446166992,1.2383005619049072,1.2375190258026123,-0.0007815361022949219,0.17714180052280426,0.17770881950855255,0.000567018985748291,0.03190377302423135,0.420400470495224,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,1,20,9.81135082244873,5.6636128425598145,-4.147737979888916,1.3078086376190186,1.2165454626083374,-0.09126317501068115,0.21457259356975555,0.21414943039417267,-0.00042316317558288574,0.5299930854073881,5.615730285644531,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,1,0,109.5714340209961,126.85978698730469,17.288352966308594,2.521563768386841,1.4818741083145142,-1.0396896600723267,0.27545201778411865,0.27695485949516296,0.0015028417110443115,1.5024652876649378,28.010692596435547,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,1,99,7.396156311035156,7.17708158493042,-0.21907472610473633,1.217699646949768,1.222707986831665,0.005008339881896973,0.18756313621997833,0.1889694333076477,0.0014062970876693726,0.1226506569540549,0.814187228679657,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,1,80,6.018612861633301,5.934202194213867,-0.0844106674194336,1.2327637672424316,1.2319800853729248,-0.0007836818695068359,0.21285195648670197,0.2045811414718628,-0.008270815014839172,0.14358613854789826,0.781353235244751,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,1,60,5.603959083557129,5.499426364898682,-0.10453271865844727,1.2400219440460205,1.234480619430542,-0.005541324615478516,0.1853974461555481,0.18592536449432373,0.0005279183387756348,0.14387884491630054,0.7402176856994629,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,1,40,6.505361080169678,11.830321311950684,5.324960231781006,1.267607569694519,1.2032768726348877,-0.06433069705963135,0.19245512783527374,0.20245245099067688,0.009997323155403137,0.7272652552554177,4.050453186035156,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,1,20,54.23957443237305,60.750816345214844,6.511241912841797,1.820459008216858,1.1028966903686523,-0.7175623178482056,0.39155927300453186,0.3772066533565521,-0.014352619647979736,1.118826815057988,10.710845947265625,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,1,0,380.0317687988281,405.74334716796875,25.711578369140625,5.9222211837768555,4.5681962966918945,-1.354024887084961,0.6032730340957642,0.6071457266807556,0.003872692584991455,1.746608739149621,28.03787612915039,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,1,99,7.446923732757568,7.2829365730285645,-0.1639871597290039,1.2067557573318481,1.219165563583374,0.012409806251525879,0.1904127448797226,0.18785665929317474,-0.0025560855865478516,0.03619748062460046,0.814187228679657,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,1,80,6.152266025543213,6.434381484985352,0.28211545944213867,1.2333837747573853,1.2246887683868408,-0.008695006370544434,0.158954918384552,0.1587916910648346,-0.00016322731971740723,0.032493569067295024,0.5442842245101929,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,1,60,5.834408283233643,5.794987201690674,-0.03942108154296875,1.2453685998916626,1.235790491104126,-0.009578108787536621,0.15968196094036102,0.1510518342256546,-0.008630126714706421,0.05682980359427531,0.8463914394378662,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,1,40,5.389151573181152,5.388478755950928,-0.0006728172302246094,1.2381844520568848,1.2362208366394043,-0.0019636154174804688,0.17673492431640625,0.17706987261772156,0.0003349483013153076,0.04794399291094401,0.6081736087799072,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,1,20,9.383130073547363,9.73366641998291,0.3505363464355469,1.3017940521240234,1.1840970516204834,-0.11769700050354004,0.2031571865081787,0.20638790726661682,0.0032307207584381104,0.6166338503225548,7.19412088394165,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,1,0,121.04230499267578,112.6160659790039,-8.426239013671875,2.661226987838745,1.4070073366165161,-1.254219651222229,0.24128802120685577,0.24120639264583588,-8.162856101989746e-05,1.4697492206341152,27.9683837890625,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,1,99,7.446923732757568,7.178673267364502,-0.2682504653930664,1.2067557573318481,1.222597599029541,0.01584184169769287,0.1904127448797226,0.18896697461605072,-0.001445770263671875,0.1206582687486682,0.814187228679657,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,1,80,5.743295669555664,6.089774131774902,0.3464784622192383,1.243243932723999,1.225943684577942,-0.01730024814605713,0.2067761868238449,0.19359348714351654,-0.01318269968032837,0.15867831264871965,0.8166249394416809,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,1,60,5.580277919769287,5.442293643951416,-0.1379842758178711,1.2439236640930176,1.231774091720581,-0.012149572372436523,0.18167644739151,0.18196769058704376,0.00029124319553375244,0.1513018617853621,0.6993771195411682,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,1,40,5.982503414154053,5.664921283721924,-0.3175821304321289,1.233341932296753,1.2361729145050049,0.002830982208251953,0.24197988212108612,0.23385432362556458,-0.008125558495521545,0.34474763455257573,1.931633710861206,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,1,20,61.97517013549805,60.422760009765625,-1.5524101257324219,0.9976249933242798,1.891784906387329,0.8941599130630493,0.3882940411567688,0.47435489296913147,0.08606085181236267,1.1858785078802156,12.591466903686523,True,True,True,True
burst_medium,B_pre_step_guidance,True,1.0,42,1,0,436.97308349609375,336.3831481933594,-100.58993530273438,4.859912872314453,5.3242387771606445,0.4643259048461914,0.7105135917663574,0.7058277130126953,-0.004685878753662109,1.450412214181788,27.939966201782227,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,1,99,7.396156311035156,7.188159942626953,-0.20799636840820312,1.217699646949768,1.2182172536849976,0.0005176067352294922,0.18756313621997833,0.1875438541173935,-1.9282102584838867e-05,0.041992717889551834,0.9291955828666687,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,1,80,6.363460540771484,6.116025447845459,-0.2474350929260254,1.2245293855667114,1.2276980876922607,0.0031687021255493164,0.15893985331058502,0.16164933145046234,0.0027094781398773193,0.06553980642739753,1.0855084657669067,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,1,60,5.800307273864746,5.686435222625732,-0.11387205123901367,1.2365920543670654,1.235381007194519,-0.0012110471725463867,0.1505586802959442,0.1547512412071228,0.004192560911178589,0.0473917083763652,0.7197901606559753,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,1,40,5.378782272338867,5.274482250213623,-0.10430002212524414,1.2366456985473633,1.2342875003814697,-0.0023581981658935547,0.17640286684036255,0.17762790620326996,0.0012250393629074097,0.05640552305570971,0.7238806486129761,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,1,20,8.463949203491211,12.007450103759766,3.5435009002685547,1.1933605670928955,1.3342339992523193,0.14087343215942383,0.21268993616104126,0.21580791473388672,0.003117978572845459,0.6623345355248145,7.529510498046875,True,True,True,True
burst_medium,C_post_step_consistent,True,0.3,42,1,0,121.15157318115234,115.2099380493164,-5.9416351318359375,1.5004632472991943,2.576181650161743,1.0757184028625488,0.25383448600769043,0.25452184677124023,0.0006873607635498047,1.5340192682371483,28.00494384765625,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,1,99,7.396156311035156,7.042701244354248,-0.3534550666809082,1.217699646949768,1.2195581197738647,0.0018584728240966797,0.18756313621997833,0.18705719709396362,-0.0005059391260147095,0.1399757262985061,0.9291955828666687,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,1,80,5.972658634185791,5.649548053741455,-0.32311058044433594,1.2318230867385864,1.235024333000183,0.0032012462615966797,0.19818536937236786,0.19236038625240326,-0.0058249831199646,0.17652362645825337,0.9735002517700195,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,1,60,5.567316055297852,5.408492565155029,-0.15882349014282227,1.2314386367797852,1.2358763217926025,0.004437685012817383,0.187892347574234,0.18492045998573303,-0.0029718875885009766,0.1706570262716718,0.8568540215492249,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,1,40,5.749033451080322,7.054039478302002,1.3050060272216797,1.224918007850647,1.267050862312317,0.04213285446166992,0.20586304366588593,0.20850849151611328,0.002645447850227356,0.43078896961928664,2.0617263317108154,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,1,20,59.49077224731445,45.014892578125,-14.475879669189453,0.9720832705497742,1.6985299587249756,0.7264466881752014,0.4040473997592926,0.44447076320648193,0.04042336344718933,0.9932537576265538,10.67201042175293,True,True,True,True
burst_medium,C_post_step_consistent,True,1.0,42,1,0,422.5856018066406,359.3998107910156,-63.185791015625,4.712268829345703,5.675593852996826,0.963325023651123,0.7408276200294495,0.7403848767280579,-0.00044274330139160156,1.5486876722774203,27.912778854370117,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,2,99,12.400832176208496,8.975292205810547,-3.425539970397949,1.3829082250595093,1.3254249095916748,-0.05748331546783447,0.5484642386436462,0.5552428960800171,0.00677865743637085,0.17318598140690616,3.8254823684692383,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,2,80,5.543488025665283,5.19952917098999,-0.34395885467529297,1.2744505405426025,1.2663036584854126,-0.008146882057189941,0.5353685617446899,0.5385314226150513,0.003162860870361328,0.053594182506377284,0.9317659735679626,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,2,60,5.510879039764404,5.143176555633545,-0.3677024841308594,1.2689985036849976,1.2312796115875244,-0.037718892097473145,0.5321451425552368,0.5392842292785645,0.007139086723327637,0.15093412142685797,2.2724993228912354,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,2,40,5.286416530609131,6.094101905822754,0.807685375213623,1.1952416896820068,1.3041704893112183,0.10892879962921143,0.5658272504806519,0.5589843988418579,-0.006842851638793945,0.43187411691872674,5.021552085876465,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,2,20,16.94438362121582,8.178317070007324,-8.766066551208496,1.4523670673370361,1.171126127243042,-0.28124094009399414,0.578924834728241,0.5874193906784058,0.008494555950164795,0.7050742812918782,8.862508773803711,True,True,True,True
burst_medium,A_current_post_base_update,True,0.3,42,2,0,152.2494659423828,112.58432006835938,-39.66514587402344,3.043700695037842,0.9704893231391907,-2.073211371898651,0.6393206119537354,0.6368805170059204,-0.0024400949478149414,1.3391708671198563,29.557113647460938,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,2,99,12.400832176208496,8.581429481506348,-3.8194026947021484,1.3829082250595093,1.1835076808929443,-0.19940054416656494,0.5484642386436462,0.5816763043403625,0.03321206569671631,0.5772865807038935,3.8254823684692383,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,2,80,7.582759857177734,6.914520740509033,-0.6682391166687012,1.2617017030715942,1.2330001592636108,-0.0287015438079834,0.5265818238258362,0.5349413156509399,0.00835949182510376,0.2858060917410345,2.188633680343628,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,2,60,8.22050666809082,7.415903091430664,-0.8046035766601562,1.218603253364563,1.3085715770721436,0.08996832370758057,0.559720516204834,0.5410984754562378,-0.01862204074859619,0.40327949275547154,2.354633092880249,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,2,40,17.03141975402832,9.680954933166504,-7.350464820861816,1.3778101205825806,1.181579351425171,-0.19623076915740967,0.6011664867401123,0.6021806597709656,0.0010141730308532715,0.5812826343700619,5.045405387878418,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,2,20,29.608827590942383,102.03270721435547,72.42387962341309,0.8906183242797852,2.519641876220703,1.629023551940918,0.672839879989624,0.6587311029434204,-0.014108777046203613,1.4934763404946156,11.638622283935547,True,True,True,True
burst_medium,A_current_post_base_update,True,1.0,42,2,0,332.1405334472656,552.4995727539062,220.35903930664062,3.351627826690674,7.623086452484131,4.271458625793457,0.8720553517341614,0.8690349459648132,-0.0030204057693481445,1.9103121046203417,29.745996475219727,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,2,99,13.230558395385742,9.027382850646973,-4.2031755447387695,1.3926283121109009,1.3265726566314697,-0.06605565547943115,0.5436453223228455,0.5552233457565308,0.011578023433685303,0.17007492231290308,3.8254823684692383,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,2,80,4.976714134216309,5.244296550750732,0.26758241653442383,1.2460594177246094,1.2681119441986084,0.022052526473999023,0.5359621047973633,0.5368378758430481,0.0008757710456848145,0.04751737272033113,0.8429248332977295,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,2,60,5.559579372406006,5.643192768096924,0.08361339569091797,1.2719491720199585,1.2258864641189575,-0.04606270790100098,0.5295066237449646,0.5463566184043884,0.016849994659423828,0.12826226155253848,1.9222581386566162,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,2,40,5.5362091064453125,5.241767406463623,-0.29444169998168945,1.286239504814148,1.2066190242767334,-0.07962048053741455,0.5589954853057861,0.5592130422592163,0.00021755695343017578,0.30813336549386916,3.5493037700653076,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,2,20,8.017073631286621,13.789557456970215,5.772483825683594,1.328899621963501,1.073164939880371,-0.2557346820831299,0.5856934189796448,0.594829261302948,0.009135842323303223,0.7109637262289712,7.7695465087890625,True,True,True,True
burst_medium,B_pre_step_guidance,True,0.3,42,2,0,119.25878143310547,143.38734436035156,24.128562927246094,2.596660852432251,1.1177483797073364,-1.4789124727249146,0.6065369844436646,0.604354739189148,-0.0021822452545166016,1.6945120663435762,29.63766098022461,True,True,True,True
